gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0022301053,1610612752,New York,Knicks,NYK,knicks,240:00,149.4,155.9,104.4,108.6,45.0,47.3,0.673,3.36,24.8,0.5,0.667,0.588,11.336,11.8,0.702,0.718,1.0,0.198,96.88,93.0,77.5,93.0,0.656
0022301140,1610612759,San Antonio,Spurs,SAS,spurs,290:00,104.6,103.3,105.3,109.0,-0.6,-5.7,0.705,1.24,18.7,0.255,0.762,0.525,20.757,20.5,0.531,0.576,1.0,0.199,102.12,100.97,84.14,122.0,0.486
0022301140,1610612755,Philadelphia,76ers,PHI,sixers,290:00,105.3,109.0,104.6,103.3,0.6,5.7,0.596,2.58,18.7,0.238,0.745,0.475,9.497,9.8,0.509,0.543,1.0,0.196,102.12,100.97,84.14,122.0,0.514
0022301193,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,105.8,107.8,123.0,122.3,-17.2,-14.6,0.489,1.69,15.4,0.333,0.609,0.456,12.39,12.6,0.49,0.514,1.0,0.198,103.68,103.0,85.83,103.0,0.395
0022301193,1610612743,Denver,Nuggets,DEN,nuggets,240:00,123.0,122.3,105.8,107.8,17.2,14.6,0.696,1.78,21.3,0.391,0.667,0.544,17.571,17.5,0.584,0.627,1.0,0.199,103.68,103.0,85.83,103.0,0.605
0022301123,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,112.0,112.4,111.3,113.3,0.7,-0.9,0.636,1.65,20.5,0.286,0.773,0.535,17.475,17.5,0.564,0.597,1.0,0.199,98.5,97.5,81.25,97.0,0.485
0022301123,1610612759,San Antonio,Spurs,SAS,spurs,240:00,111.3,113.3,112.0,112.4,-0.7,0.9,0.81,2.0,24.3,0.227,0.714,0.465,17.048,17.3,0.608,0.626,1.0,0.197,98.5,97.5,81.25,98.0,0.515
0022300968,1610612754,Indiana,Pacers,IND,pacers,240:00,112.0,118.6,100.4,99.0,11.6,19.6,0.42,1.62,14.4,0.411,0.75,0.567,12.033,12.7,0.505,0.54,1.0,0.19,103.84,101.5,84.58,102.0,0.582
0022300968,1610612751,Brooklyn,Nets,BKN,nets,240:00,100.4,99.0,112.0,118.6,-11.6,-19.6,0.545,0.86,13.9,0.25,0.589,0.433,21.076,20.8,0.494,0.552,1.0,0.199,103.84,101.5,84.58,101.0,0.418
0022301036,1610612761,Toronto,Raptors,TOR,raptors,240:00,95.4,96.7,103.3,105.5,-8.0,-8.8,0.622,2.3,18.7,0.224,0.565,0.389,10.837,11.0,0.465,0.487,1.0,0.199,92.6,91.0,75.83,91.0,0.48
0022301036,1610612751,Brooklyn,Nets,BKN,nets,240:00,103.3,105.5,95.4,96.7,8.0,8.8,0.541,1.0,15.5,0.435,0.776,0.611,21.524,22.0,0.512,0.54,1.0,0.196,92.6,91.0,75.83,91.0,0.52
0022300589,1610612744,Golden State,Warriors,GSW,warriors,240:00,105.0,103.0,99.2,99.0,5.8,4.0,0.707,1.71,20.9,0.224,0.83,0.539,17.158,16.8,0.539,0.559,1.0,0.2,99.96,101.0,84.17,101.0,0.533
0022300589,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,99.2,99.0,105.0,103.0,-5.8,-4.0,0.692,1.8,19.9,0.17,0.776,0.461,14.875,14.9,0.522,0.533,1.0,0.198,99.96,101.0,84.17,101.0,0.468
0022301181,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,89.6,89.0,107.0,107.0,-17.4,-18.0,0.556,1.0,15.6,0.229,0.86,0.551,20.145,20.0,0.482,0.504,1.0,0.201,99.62,100.0,83.33,100.0,0.419
0022301181,1610612765,Detroit,Pistons,DET,pistons,240:00,107.0,107.0,89.6,89.0,17.4,18.0,0.5,3.29,17.8,0.14,0.771,0.449,7.003,7.0,0.526,0.541,1.0,0.196,99.62,100.0,83.33,100.0,0.581
0022301182,1610612744,Golden State,Warriors,GSW,warriors,240:00,108.7,107.9,112.8,111.8,-4.1,-3.8,0.675,1.69,19.5,0.245,0.88,0.566,15.962,15.8,0.541,0.572,1.0,0.201,100.64,101.5,84.58,101.0,0.498
0022301182,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,112.8,111.8,108.7,107.9,4.1,3.8,0.571,2.67,18.5,0.12,0.755,0.434,8.907,8.8,0.578,0.587,1.0,0.196,100.64,101.5,84.58,102.0,0.502
0022301111,1610612748,Miami,Heat,MIA,heat,240:00,102.9,107.1,109.2,110.1,-6.3,-3.0,0.615,1.41,16.9,0.364,0.755,0.548,16.66,17.3,0.484,0.52,1.0,0.195,100.94,98.5,82.08,98.0,0.468
0022301111,1610612755,Philadelphia,76ers,PHI,sixers,240:00,109.2,110.1,102.9,107.1,6.3,3.0,0.651,2.55,20.6,0.245,0.636,0.452,11.018,11.1,0.543,0.563,1.0,0.2,100.94,98.5,82.08,99.0,0.532
0022301080,1610612761,Toronto,Raptors,TOR,raptors,240:00,115.6,123.7,139.1,137.8,-23.5,-14.0,0.66,2.58,21.9,0.326,0.722,0.5,11.561,12.4,0.583,0.607,1.0,0.2,100.42,97.5,81.25,97.0,0.453
0022301080,1610612755,Philadelphia,76ers,PHI,sixers,240:00,139.1,137.8,115.6,123.7,23.5,14.0,0.571,1.75,20.9,0.278,0.674,0.5,16.488,16.3,0.735,0.75,1.0,0.198,100.42,97.5,81.25,98.0,0.547
0022300989,1610612758,Sacramento,Kings,SAC,kings,265:00,108.0,111.0,100.7,101.8,7.2,9.2,0.714,1.58,19.1,0.364,0.723,0.558,16.952,17.4,0.505,0.56,1.0,0.197,100.66,98.72,82.26,109.0,0.564
0022300989,1610612763,Memphis,Grizzlies,MEM,grizzlies,265:00,100.7,101.8,108.0,111.0,-7.2,-9.2,0.595,1.57,14.9,0.277,0.636,0.442,12.704,12.8,0.444,0.499,1.0,0.195,100.66,98.72,82.26,109.0,0.436
0022301069,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,131.7,133.3,108.9,107.3,22.9,26.0,0.673,3.0,24.1,0.289,0.72,0.534,11.322,11.5,0.655,0.687,1.0,0.2,95.88,96.0,80.0,96.0,0.614
0022301069,1610612756,Phoenix,Suns,PHX,suns,240:00,108.9,107.3,131.7,133.3,-22.9,-26.0,0.667,1.86,19.5,0.28,0.711,0.466,14.799,14.6,0.523,0.55,1.0,0.199,95.88,96.0,80.0,96.0,0.386
0022300992,1610612764,Washington,Wizards,WAS,wizards,240:00,113.1,116.3,134.5,137.0,-21.4,-20.7,0.571,2.18,16.9,0.345,0.652,0.481,10.913,11.2,0.505,0.534,1.0,0.199,101.32,99.0,82.5,98.0,0.364
0022300992,1610612745,Houston,Rockets,HOU,rockets,240:00,134.5,137.0,113.1,116.3,21.4,20.7,0.532,3.57,18.0,0.348,0.655,0.519,6.874,7.0,0.588,0.641,1.0,0.197,101.32,99.0,82.5,100.0,0.636
0022300987,1610612762,Utah,Jazz,UTA,jazz,240:00,111.6,113.0,122.2,122.6,-10.6,-9.5,0.641,1.47,18.9,0.333,0.708,0.527,18.248,18.5,0.548,0.577,1.0,0.198,93.22,92.5,77.08,92.0,0.474
0022300987,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,122.2,122.6,111.6,113.0,10.6,9.5,0.614,3.0,20.4,0.292,0.667,0.473,9.648,9.7,0.571,0.592,1.0,0.199,93.22,92.5,77.08,93.0,0.526
0022301091,1610612741,Chicago,Bulls,CHI,bulls,240:00,104.6,103.1,116.6,117.7,-12.0,-14.6,0.459,2.13,13.1,0.333,0.8,0.533,8.285,8.2,0.431,0.483,1.0,0.203,96.74,97.0,80.83,98.0,0.441
0022301091,1610612737,Atlanta,Hawks,ATL,hawks,240:00,116.6,117.7,104.6,103.1,12.0,14.6,0.707,1.93,21.7,0.2,0.667,0.467,15.477,15.6,0.616,0.628,1.0,0.198,96.74,97.0,80.83,96.0,0.559
0022300999,1610612761,Toronto,Raptors,TOR,raptors,240:00,90.0,90.8,124.3,124.2,-34.4,-33.4,0.636,0.95,16.0,0.265,0.543,0.4,22.24,22.4,0.475,0.506,1.0,0.198,98.92,98.5,82.08,98.0,0.303
0022300999,1610612758,Sacramento,Kings,SAC,kings,240:00,124.3,124.2,90.0,90.8,34.4,33.4,0.667,2.0,21.5,0.457,0.735,0.6,16.175,16.2,0.581,0.609,1.0,0.2,98.92,98.5,82.08,99.0,0.697
0022301100,1610612762,Utah,Jazz,UTA,jazz,240:00,106.7,113.0,127.0,129.0,-20.3,-16.0,0.634,1.3,18.7,0.304,0.667,0.471,18.882,20.0,0.576,0.608,1.0,0.197,103.74,100.0,83.33,100.0,0.377
0022301100,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,127.0,129.0,106.7,113.0,20.3,16.0,0.826,2.53,25.6,0.333,0.696,0.529,14.77,15.0,0.635,0.675,1.0,0.197,103.74,100.0,83.33,100.0,0.623
0022300971,1610612741,Chicago,Bulls,CHI,bulls,240:00,126.0,125.7,97.3,97.0,28.7,28.7,0.673,2.2,22.6,0.368,0.808,0.622,14.887,14.9,0.624,0.65,1.0,0.2,100.72,101.0,84.17,101.0,0.656
0022300971,1610612764,Washington,Wizards,WAS,wizards,240:00,97.3,97.0,126.0,125.7,-28.7,-28.7,0.75,1.69,19.8,0.192,0.632,0.378,15.892,15.8,0.506,0.523,1.0,0.197,100.72,101.0,84.17,101.0,0.344
0022300982,1610612746,LA,Clippers,LAC,clippers,240:00,100.3,101.1,115.4,118.3,-15.2,-17.2,0.607,1.06,14.2,0.255,0.682,0.462,17.249,17.4,0.453,0.536,1.0,0.199,94.02,92.5,77.08,92.0,0.412
0022300982,1610612737,Atlanta,Hawks,ATL,hawks,240:00,115.4,118.3,100.3,101.1,15.2,17.2,0.78,2.0,23.3,0.318,0.745,0.538,16.793,17.2,0.589,0.616,1.0,0.194,94.02,92.5,77.08,93.0,0.588
0022301144,1610612766,Charlotte,Hornets,CHA,hornets,240:00,101.7,103.0,129.0,130.0,-27.2,-27.0,0.615,2.0,17.9,0.192,0.646,0.41,11.737,11.9,0.494,0.529,1.0,0.196,101.52,100.5,83.75,101.0,0.394
0022301144,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,129.0,130.0,101.7,103.0,27.2,27.0,0.7,2.33,23.1,0.354,0.808,0.59,14.881,15.0,0.629,0.639,1.0,0.197,101.52,100.5,83.75,100.0,0.606
0022301052,1610612755,Philadelphia,76ers,PHI,sixers,240:00,115.9,113.8,112.7,116.1,3.1,-2.3,0.436,1.42,14.2,0.25,0.759,0.531,12.993,12.8,0.555,0.592,1.0,0.201,94.08,93.5,77.92,94.0,0.496
0022301052,1610612746,LA,Clippers,LAC,clippers,240:00,112.7,116.1,115.9,113.8,-3.1,2.3,0.7,3.5,20.8,0.241,0.75,0.469,8.351,8.6,0.522,0.547,1.0,0.193,94.08,93.5,77.92,93.0,0.504
0022301172,1610612764,Washington,Wizards,WAS,wizards,240:00,119.0,121.0,121.3,120.6,-2.4,0.4,0.711,2.67,22.4,0.128,0.655,0.412,11.24,11.4,0.628,0.643,1.0,0.2,106.54,106.0,88.33,105.0,0.5
0022301172,1610612741,Chicago,Bulls,CHI,bulls,240:00,121.3,120.6,119.0,121.0,2.4,-0.4,0.583,2.15,18.5,0.345,0.872,0.588,12.227,12.1,0.561,0.585,1.0,0.198,106.54,106.0,88.33,107.0,0.5
0022300997,1610612765,Detroit,Pistons,DET,pistons,240:00,97.0,99.0,117.4,119.6,-20.4,-20.6,0.622,1.53,16.3,0.316,0.857,0.545,14.124,14.4,0.439,0.499,1.0,0.2,105.06,103.0,85.83,104.0,0.383
0022300997,1610612754,Indiana,Pacers,IND,pacers,240:00,117.4,119.6,97.0,99.0,20.4,20.6,0.76,2.92,25.9,0.143,0.684,0.455,12.51,12.7,0.631,0.636,1.0,0.196,105.06,103.0,85.83,102.0,0.617
0022301175,1610612752,New York,Knicks,NYK,knicks,240:00,122.0,123.3,121.1,120.2,0.9,3.1,0.553,4.2,17.5,0.283,0.595,0.432,5.495,5.6,0.542,0.59,1.0,0.202,89.68,89.5,74.58,90.0,0.525
0022301175,1610612751,Brooklyn,Nets,BKN,nets,240:00,121.1,120.2,122.0,123.3,-0.9,-3.1,0.537,1.57,17.4,0.405,0.717,0.568,15.844,15.7,0.567,0.592,1.0,0.197,89.68,89.5,74.58,89.0,0.475
0022301043,1610612746,LA,Clippers,LAC,clippers,240:00,123.8,122.1,137.6,141.5,-13.7,-19.4,0.565,2.6,19.9,0.31,0.725,0.512,10.675,10.5,0.576,0.613,1.0,0.197,95.18,94.5,78.75,95.0,0.452
0022301043,1610612754,Indiana,Pacers,IND,pacers,240:00,137.6,141.5,123.8,122.1,13.7,19.4,0.56,3.5,21.3,0.275,0.69,0.488,8.275,8.5,0.68,0.695,1.0,0.201,95.18,94.5,78.75,94.0,0.548
0022301161,1610612748,Miami,Heat,MIA,heat,240:00,99.2,101.1,121.0,122.0,-21.8,-20.9,0.667,1.22,17.4,0.333,0.783,0.553,19.413,19.8,0.488,0.53,1.0,0.195,92.22,91.0,75.83,91.0,0.39
0022301161,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,121.0,122.0,99.2,101.1,21.8,20.9,0.628,3.86,21.3,0.217,0.667,0.447,7.632,7.7,0.58,0.599,1.0,0.201,92.22,91.0,75.83,91.0,0.61
0022301199,1610612746,LA,Clippers,LAC,clippers,240:00,97.7,98.1,105.3,108.4,-7.6,-10.3,0.561,1.92,15.7,0.286,0.638,0.455,11.165,11.2,0.433,0.471,1.0,0.199,108.82,107.0,89.17,107.0,0.456
0022301199,1610612745,Houston,Rockets,HOU,rockets,240:00,105.3,108.4,97.7,98.1,7.6,10.3,0.62,1.72,19.6,0.362,0.714,0.545,16.34,16.8,0.539,0.531,1.0,0.198,108.82,107.0,89.17,107.0,0.544
0022301099,1610612743,Denver,Nuggets,DEN,nuggets,240:00,107.8,110.0,100.0,104.0,7.8,6.0,0.651,3.5,19.9,0.228,0.672,0.468,7.84,8.0,0.495,0.524,1.0,0.198,103.54,100.5,83.75,100.0,0.528
0022301099,1610612759,San Antonio,Spurs,SAS,spurs,240:00,100.0,104.0,107.8,110.0,-7.8,-6.0,0.786,4.13,21.6,0.328,0.772,0.532,7.616,7.9,0.462,0.469,1.0,0.198,103.54,100.5,83.75,101.0,0.472
0022301137,1610612761,Toronto,Raptors,TOR,raptors,240:00,113.7,118.2,111.7,111.9,2.0,6.3,0.673,2.36,21.2,0.255,0.824,0.539,12.246,12.7,0.568,0.6,1.0,0.195,111.76,109.5,91.25,110.0,0.533
0022301137,1610612764,Washington,Wizards,WAS,wizards,240:00,111.7,111.9,113.7,118.2,-2.0,-6.3,0.69,1.93,19.8,0.176,0.745,0.461,13.736,13.8,0.562,0.597,1.0,0.2,111.76,109.5,91.25,109.0,0.467
0022301147,1610612737,Atlanta,Hawks,ATL,hawks,290:00,93.9,100.9,106.1,104.5,-12.2,-3.6,0.622,1.75,17.2,0.366,0.86,0.57,13.541,14.5,0.442,0.466,1.0,0.198,94.51,91.86,76.55,110.0,0.453
0022301147,1610612748,Miami,Heat,MIA,heat,290:00,106.1,104.5,93.9,100.9,12.2,3.6,0.69,1.61,20.1,0.14,0.634,0.43,16.328,16.1,0.58,0.602,1.0,0.198,94.51,91.86,76.55,112.0,0.547
0022301029,1610612748,Miami,Heat,MIA,heat,240:00,125.9,128.7,89.6,88.4,36.3,40.3,0.674,2.42,21.6,0.325,0.86,0.602,12.484,12.8,0.608,0.65,1.0,0.196,94.96,94.5,78.75,94.0,0.683
0022301029,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,89.6,88.4,125.9,128.7,-36.3,-40.3,0.8,1.41,19.7,0.14,0.675,0.398,18.124,17.9,0.479,0.52,1.0,0.2,94.96,94.5,78.75,95.0,0.317
0022301068,1610612748,Miami,Heat,MIA,heat,240:00,138.0,137.9,77.5,80.4,60.5,57.5,0.759,4.56,27.3,0.195,0.745,0.51,8.745,8.7,0.701,0.711,1.0,0.196,104.38,102.5,85.42,103.0,0.795
0022301068,1610612757,Portland,Trail Blazers,POR,blazers,240:00,77.5,80.4,138.0,137.9,-60.5,-57.5,0.571,0.83,14.7,0.255,0.805,0.49,22.676,23.5,0.431,0.446,1.0,0.197,104.38,102.5,85.42,102.0,0.205
0022300993,1610612751,Brooklyn,Nets,BKN,nets,240:00,97.1,100.0,113.4,115.6,-16.2,-15.6,0.613,1.36,15.0,0.351,0.69,0.495,14.944,15.4,0.44,0.486,1.0,0.199,92.7,90.5,75.42,91.0,0.386
0022300993,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,113.4,115.6,97.1,100.0,16.2,15.6,0.69,2.07,22.0,0.31,0.649,0.505,15.264,15.6,0.566,0.586,1.0,0.197,92.7,90.5,75.42,90.0,0.614
0022301170,1610612758,Sacramento,Kings,SAC,kings,240:00,120.8,123.0,132.5,132.4,-11.6,-9.4,0.565,1.86,19.6,0.143,0.789,0.45,13.752,14.0,0.643,0.663,1.0,0.199,101.86,101.0,84.17,100.0,0.432
0022301170,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,132.5,132.4,120.8,123.0,11.6,9.4,0.714,2.69,24.7,0.211,0.857,0.55,12.755,12.7,0.698,0.719,1.0,0.198,101.86,101.0,84.17,102.0,0.568
0022301109,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,113.3,114.9,117.9,123.2,-4.6,-8.3,0.583,1.5,17.0,0.19,0.727,0.465,14.687,14.9,0.553,0.611,1.0,0.197,97.26,94.5,78.75,94.0,0.44
0022301109,1610612753,Orlando,Magic,ORL,magic,240:00,117.9,123.2,113.3,114.9,4.6,8.3,0.659,2.08,20.3,0.273,0.81,0.535,13.105,13.7,0.594,0.628,1.0,0.196,97.26,94.5,78.75,95.0,0.56
0022300991,1610612753,Orlando,Magic,ORL,magic,240:00,118.2,119.1,95.9,98.9,22.4,20.2,0.727,1.78,23.4,0.297,0.786,0.557,19.003,19.1,0.617,0.646,1.0,0.191,95.34,93.5,77.92,94.0,0.63
0022300991,1610612766,Charlotte,Hornets,CHA,hornets,240:00,95.9,98.9,118.2,119.1,-22.4,-20.2,0.5,1.12,16.0,0.214,0.703,0.443,17.716,18.3,0.538,0.554,1.0,0.2,95.34,93.5,77.92,93.0,0.37
0022301121,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,104.8,110.2,92.3,92.8,12.6,17.4,0.571,1.14,16.9,0.44,0.76,0.6,20.38,21.4,0.522,0.556,1.0,0.197,100.3,97.5,81.25,98.0,0.583
0022301121,1610612765,Detroit,Pistons,DET,pistons,240:00,92.3,92.8,104.8,110.2,-12.6,-17.4,0.688,1.22,17.0,0.24,0.56,0.4,18.45,18.6,0.456,0.502,1.0,0.199,100.3,97.5,81.25,97.0,0.417
0022301184,1610612746,LA,Clippers,LAC,clippers,240:00,112.0,112.4,106.8,112.2,5.2,0.1,0.535,1.77,16.4,0.4,0.604,0.495,13.353,13.4,0.5,0.522,1.0,0.201,100.18,97.5,81.25,97.0,0.467
0022301184,1610612762,Utah,Jazz,UTA,jazz,240:00,106.8,112.2,112.0,112.4,-5.2,-0.1,0.634,1.44,18.2,0.396,0.6,0.505,17.476,18.4,0.5,0.556,1.0,0.191,100.18,97.5,81.25,98.0,0.533
0022301195,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,106.8,105.9,120.5,122.8,-13.7,-16.9,0.634,1.37,19.0,0.234,0.769,0.477,18.782,18.6,0.564,0.586,1.0,0.2,102.04,101.5,84.58,102.0,0.403
0022301195,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,120.5,122.8,106.8,105.9,13.7,16.9,0.667,2.13,22.5,0.231,0.766,0.523,14.574,14.9,0.615,0.653,1.0,0.198,102.04,101.5,84.58,101.0,0.597
0022301122,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,106.5,105.7,113.8,113.6,-7.3,-7.9,0.512,1.62,15.3,0.278,0.778,0.505,12.471,12.4,0.5,0.538,1.0,0.2,103.54,104.0,86.67,105.0,0.442
0022301122,1610612761,Toronto,Raptors,TOR,raptors,240:00,113.8,113.6,106.5,105.7,7.3,7.9,0.667,1.41,17.7,0.222,0.722,0.495,16.531,16.5,0.544,0.617,1.0,0.2,103.54,104.0,86.67,103.0,0.558
0022301128,1610612751,Brooklyn,Nets,BKN,nets,240:00,119.6,117.7,104.3,108.4,15.3,9.3,0.526,1.11,15.9,0.342,0.804,0.607,19.044,18.8,0.596,0.646,1.0,0.201,96.64,95.5,79.58,96.0,0.589
0022301128,1610612765,Detroit,Pistons,DET,pistons,240:00,104.3,108.4,119.6,117.7,-15.3,-9.3,0.595,2.5,19.4,0.196,0.658,0.393,10.126,10.5,0.549,0.549,1.0,0.195,96.64,95.5,79.58,95.0,0.411
0022301134,1610612738,Boston,Celtics,BOS,celtics,240:00,123.1,124.0,106.2,107.0,16.9,17.0,0.694,2.62,24.3,0.175,0.597,0.431,12.907,13.0,0.655,0.669,1.0,0.197,100.72,100.0,83.33,100.0,0.603
0022301134,1610612757,Portland,Trail Blazers,POR,blazers,240:00,106.2,107.0,123.1,124.0,-16.9,-17.0,0.65,1.73,17.5,0.403,0.825,0.569,14.893,15.0,0.461,0.497,1.0,0.199,100.72,100.0,83.33,100.0,0.397
0022301032,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,136.5,137.6,126.0,133.0,10.4,4.6,0.56,2.8,19.2,0.244,0.673,0.484,9.098,9.2,0.629,0.695,1.0,0.198,112.48,109.0,90.83,109.0,0.546
0022301032,1610612754,Indiana,Pacers,IND,pacers,240:00,126.0,133.0,136.5,137.6,-10.4,-4.6,0.661,3.55,23.8,0.327,0.756,0.516,9.562,10.1,0.636,0.636,1.0,0.198,112.48,109.0,90.83,109.0,0.454
0022301024,1610612745,Houston,Rockets,HOU,rockets,240:00,146.8,147.0,117.2,119.0,29.5,28.0,0.574,3.44,21.7,0.318,0.667,0.505,8.986,9.0,0.696,0.712,1.0,0.2,100.84,100.0,83.33,100.0,0.577
0022301024,1610612762,Utah,Jazz,UTA,jazz,240:00,117.2,119.0,146.8,147.0,-29.5,-28.0,0.6,2.4,17.5,0.333,0.682,0.495,9.85,10.0,0.511,0.575,1.0,0.201,100.84,100.0,83.33,100.0,0.423
0022301031,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,113.0,112.9,107.4,108.9,5.6,4.0,0.75,1.88,21.8,0.191,0.776,0.49,15.854,15.8,0.601,0.62,1.0,0.198,101.68,101.0,84.17,101.0,0.545
0022301031,1610612744,Golden State,Warriors,GSW,warriors,240:00,107.4,108.9,113.0,112.9,-5.6,-4.0,0.605,1.77,17.4,0.224,0.809,0.51,12.69,12.9,0.529,0.57,1.0,0.199,101.68,101.0,84.17,101.0,0.455
0022301018,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,103.6,102.0,91.7,94.0,11.9,8.0,0.688,1.05,16.9,0.25,0.723,0.532,21.534,21.2,0.521,0.577,1.0,0.201,100.04,99.5,82.92,99.0,0.573
0022301018,1610612755,Philadelphia,76ers,PHI,sixers,240:00,91.7,94.0,103.6,102.0,-11.9,-8.0,0.606,2.22,14.8,0.277,0.75,0.468,8.775,9.0,0.385,0.441,1.0,0.197,100.04,99.5,82.92,100.0,0.427
0022301064,1610612753,Orlando,Magic,ORL,magic,240:00,100.4,103.2,105.0,107.5,-4.5,-4.3,0.526,1.18,15.4,0.388,0.644,0.511,17.598,18.1,0.5,0.524,1.0,0.193,95.94,93.5,77.92,94.0,0.487
0022301064,1610612746,LA,Clippers,LAC,clippers,240:00,105.0,107.5,100.4,103.2,4.5,4.3,0.463,1.12,15.0,0.356,0.612,0.489,17.842,18.3,0.529,0.554,1.0,0.198,95.94,93.5,77.92,93.0,0.513
0022301030,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,117.8,121.6,92.4,93.0,25.4,28.6,0.673,1.94,22.3,0.356,0.741,0.573,16.973,17.5,0.592,0.601,1.0,0.196,100.42,98.5,82.08,97.0,0.654
0022301030,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,92.4,93.0,117.8,121.6,-25.4,-28.6,0.606,1.67,15.3,0.259,0.644,0.427,11.919,12.0,0.427,0.471,1.0,0.199,100.42,98.5,82.08,100.0,0.346
0022301191,1610612753,Orlando,Magic,ORL,magic,240:00,112.6,120.2,92.5,92.6,20.1,27.6,0.643,1.93,20.1,0.341,0.8,0.573,13.95,14.9,0.559,0.605,1.0,0.196,97.74,94.5,78.75,94.0,0.645
0022301191,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,92.5,92.6,112.6,120.2,-20.1,-27.6,0.533,0.94,13.5,0.2,0.659,0.427,17.872,17.9,0.447,0.517,1.0,0.198,97.74,94.5,78.75,95.0,0.355
0022301004,1610612753,Orlando,Magic,ORL,magic,240:00,120.6,121.0,102.7,105.0,17.9,16.0,0.702,2.06,23.0,0.279,0.821,0.537,15.943,16.0,0.628,0.641,1.0,0.198,101.8,100.5,83.75,100.0,0.57
0022301004,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,102.7,105.0,120.6,121.0,-17.9,-16.0,0.571,1.26,18.4,0.179,0.721,0.463,18.404,18.8,0.577,0.608,1.0,0.196,101.8,100.5,83.75,101.0,0.43
0022301165,1610612746,LA,Clippers,LAC,clippers,240:00,104.4,104.9,117.4,120.4,-13.0,-15.5,0.523,1.77,17.0,0.208,0.735,0.461,12.573,12.6,0.526,0.543,1.0,0.198,104.5,103.0,85.83,103.0,0.437
0022301165,1610612756,Phoenix,Suns,PHX,suns,240:00,117.4,120.4,104.4,104.9,13.0,15.5,0.63,2.23,20.2,0.265,0.792,0.539,12.311,12.6,0.579,0.61,1.0,0.199,104.5,103.0,85.83,103.0,0.563
0022301098,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,114.5,118.9,104.8,110.4,9.7,8.5,0.707,1.61,21.7,0.263,0.655,0.495,18.241,18.9,0.604,0.652,1.0,0.197,99.92,95.5,79.58,95.0,0.608
0022301098,1610612745,Houston,Rockets,HOU,rockets,240:00,104.8,110.4,114.5,118.9,-9.7,-8.5,0.561,1.53,16.9,0.345,0.737,0.505,14.828,15.6,0.522,0.54,1.0,0.196,99.92,95.5,79.58,96.0,0.392
0022301167,1610612738,Boston,Celtics,BOS,celtics,240:00,114.7,113.5,116.4,121.6,-1.7,-8.1,0.625,2.08,19.2,0.208,0.549,0.384,12.626,12.5,0.558,0.586,1.0,0.2,98.22,96.5,80.42,96.0,0.471
0022301167,1610612752,New York,Knicks,NYK,knicks,240:00,116.4,121.6,114.7,113.5,1.7,8.1,0.49,1.6,16.9,0.451,0.792,0.616,14.793,15.5,0.566,0.571,1.0,0.193,98.22,96.5,80.42,97.0,0.529
0022301178,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,110.4,105.8,99.1,105.0,11.3,0.9,0.763,2.07,21.5,0.178,0.722,0.475,14.176,13.6,0.544,0.594,1.0,0.202,102.88,102.0,85.0,103.0,0.606
0022301178,1610612737,Atlanta,Hawks,ATL,hawks,240:00,99.1,105.0,110.4,105.8,-11.3,-0.9,0.575,1.53,16.5,0.278,0.822,0.525,14.019,14.9,0.494,0.525,1.0,0.197,102.88,102.0,85.0,101.0,0.394
