GAME_DATE,team1,elo1_pre,elo2_pre
1995-02-08,HOU,1605.9044,1508.1039
1995-02-08,PHX,1643.4768,1663.7108
1995-02-09,DEN,1507.3569,1377.7462
1995-02-09,LAC,1280.076,1617.005
1995-02-09,SEA,1705.7948,1540.6088
1995-02-09,GSW,1377.7462,1507.3569
1995-02-09,HOU,1617.005,1280.076
1995-02-09,CHI,1540.6088,1705.7948
1995-02-14,DAL,1402.4183,1605.5289
1995-02-14,DEN,1489.7953,1497.2975
1995-02-14,DET,1315.5393,1636.1364
1995-02-14,HOU,1590.5455,1306.5355
1995-02-14,MIA,1462.958,1392.9969
1995-02-14,MIN,1288.118,1311.7777
1995-02-14,NJN,1433.1434,1579.6084
1995-02-14,ORL,1654.7681,1566.6981
1995-02-14,SAC,1497.0033,1429.5426
1995-02-14,SAS,1634.5204,1654.384
1995-02-14,SEA,1708.4689,1395.3079
1995-02-14,POR,1605.5289,1402.4183
1995-02-14,ATL,1497.2975,1489.7953
1995-02-14,NYK,1636.1364,1315.5393
1995-02-14,LAC,1306.5355,1590.5455
1995-02-14,MIL,1392.9969,1462.958
1995-02-14,WSB,1311.7777,1288.118
1995-02-14,CHH,1579.6084,1433.1434
1995-02-14,IND,1566.6981,1654.7681
1995-02-14,BOS,1429.5426,1497.0033
1995-02-14,UTA,1654.384,1634.5204
1995-02-14,GSW,1395.3079,1708.4689
1995-02-15,CHI,1537.9347,1319.0197
1995-02-15,CLE,1533.924,1661.7212
1995-02-15,GSW,1393.9845,1425.4462
1995-02-15,IND,1559.745,1337.6022
1995-02-15,LAL,1534.4453,1709.7922
1995-02-15,PHI,1348.5715,1280.8761
1995-02-15,PHX,1652.8036,1595.6471
1995-02-15,WSB,1319.0197,1537.9347
1995-02-15,ORL,1661.7212,1533.924
1995-02-15,BOS,1425.4462,1393.9845
1995-02-15,DET,1337.6022,1559.745
1995-02-15,SEA,1709.7922,1534.4453
1995-02-15,MIN,1280.8761,1348.5715
1995-02-15,POR,1595.6471,1652.8036
1995-02-16,MIA,1468.8519,1614.0735
1995-02-16,CHH,1566.6515,1593.0219
1995-02-16,MIL,1387.103,1538.3878
1995-02-16,NJN,1446.1003,1474.8109
1995-02-16,SAC,1501.0997,1544.4312
1995-02-16,UTA,1644.1667,1644.7377
1995-02-16,NYK,1614.0735,1468.8519
1995-02-16,HOU,1593.0219,1566.6515
1995-02-16,CLE,1538.3878,1387.103
1995-02-16,DEN,1474.8109,1446.1003
1995-02-16,LAL,1544.4312,1501.0997
1995-02-16,SAS,1644.7377,1644.1667
1995-02-17,CHI,1540.8855,1333.358
1995-02-17,DAL,1412.3002,1512.2819
1995-02-17,LAC,1304.0592,1430.5554
1995-02-17,MIN,1291.4554,1563.9891
1995-02-17,NYK,1622.2516,1460.6738
1995-02-17,WSB,1316.0688,1611.0796
1995-02-17,POR,1591.3412,1699.8064
1995-02-17,PHX,1657.1095,1388.8752
1995-02-17,ORL,1657.2573,1337.9922
1995-02-17,DET,1333.358,1540.8855
1995-02-17,ATL,1512.2819,1412.3002
1995-02-17,BOS,1430.5554,1304.0592
1995-02-17,IND,1563.9891,1291.4554
1995-02-17,MIA,1460.6738,1622.2516
1995-02-17,HOU,1611.0796,1316.0688
1995-02-17,SEA,1699.8064,1591.3412
1995-02-17,GSW,1388.8752,1657.1095
1995-02-17,PHI,1337.9922,1657.2573
1995-02-18,NJN,1451.9355,1552.2817
1995-02-18,SAC,1512.3743,1312.5607
1995-02-18,SAS,1639.116,1528.6632
1995-02-18,UTA,1649.7885,1422.054
1995-02-18,CHH,1548.5938,1330.2135
1995-02-18,GSW,1416.7483,1692.5485
1995-02-18,MIL,1373.2091,1544.03
1995-02-18,PHI,1334.3014,1468.9757
1995-02-18,CLE,1552.2817,1451.9355
1995-02-18,LAC,1312.5607,1512.3743
1995-02-18,ATL,1528.6632,1639.116
1995-02-18,BOS,1422.054,1649.7885
1995-02-18,DET,1330.2135,1548.5938
1995-02-18,SEA,1692.5485,1416.7483
1995-02-18,CHI,1544.03,1373.2091
1995-02-18,DEN,1468.9757,1334.3014
1995-02-19,LAL,1533.1566,1598.5991
1995-02-19,WSB,1309.8467,1460.2312
1995-02-19,PHX,1629.2365,1651.953
1995-02-19,NYK,1625.1746,1617.3018
1995-02-19,IND,1574.8757,1457.7509
1995-02-19,MIN,1280.5688,1660.9481
1995-02-19,POR,1598.5991,1533.1566
1995-02-19,DEN,1460.2312,1309.8467
1995-02-19,UTA,1651.953,1629.2365
1995-02-19,HOU,1617.3018,1625.1746
1995-02-19,MIA,1457.7509,1574.8757
1995-02-19,ORL,1660.9481,1280.5688
1995-02-20,CLE,1560.6838,1451.7513
1995-02-20,CHH,1552.443,1533.319
1995-02-20,DET,1326.3643,1515.9448
1995-02-20,GSW,1411.3091,1343.0459
1995-02-20,MIL,1383.9202,1645.8162
1995-02-20,SEA,1697.9877,1542.2538
1995-02-20,MIA,1451.7513,1560.6838
1995-02-20,CHI,1533.319,1552.443
1995-02-20,SAC,1515.9448,1326.3643
1995-02-20,PHI,1343.0459,1411.3091
1995-02-20,ORL,1645.8162,1383.9202
1995-02-20,LAL,1542.2538,1697.9877
1995-02-21,PHX,1633.3494,1419.8894
1995-02-21,POR,1589.502,1295.7008
1995-02-21,WSB,1305.8708,1395.9188
1995-02-21,ATL,1523.6117,1526.5836
1995-02-21,DEN,1464.207,1308.9901
1995-02-21,HOU,1612.7726,1644.1675
1995-02-21,NYK,1629.7037,1545.1482
1995-02-21,BOS,1419.8894,1633.3494
1995-02-21,MIN,1295.7008,1589.502
1995-02-21,DAL,1395.9188,1305.8708
1995-02-21,CHI,1526.5836,1523.6117
1995-02-21,LAC,1308.9901,1464.207
1995-02-21,SAS,1644.1675,1612.7726
1995-02-21,CLE,1545.1482,1629.7037
1995-02-22,NJN,1443.5334,1580.8752
1995-02-22,MIL,1368.425,1298.5739
1995-02-22,SAS,1649.2778,1612.538
1995-02-22,SEA,1686.5538,1293.9509
1995-02-22,UTA,1647.8401,1300.9082
1995-02-22,CHH,1559.1783,1505.5138
1995-02-22,GSW,1417.2521,1591.2518
1995-02-22,LAL,1553.6876,1337.1029
1995-02-22,IND,1580.8752,1443.5334
1995-02-22,WSB,1298.5739,1368.425
1995-02-22,PHX,1612.538,1649.2778
1995-02-22,MIN,1293.9509,1686.5538
1995-02-22,LAC,1300.9082,1647.8401
1995-02-22,SAC,1505.5138,1559.1783
1995-02-22,POR,1591.2518,1417.2521
1995-02-22,PHI,1337.1029,1553.6876
1995-02-23,ATL,1503.4086,1403.2158
1995-02-23,DEN,1472.2889,1334.519
1995-02-23,HOU,1607.6622,1336.7953
1995-02-23,NYK,1613.8717,1499.7826
1995-02-23,BOS,1440.7008,1661.3113
1995-02-23,DAL,1403.2158,1503.4086
1995-02-23,PHI,1334.519,1472.2889
1995-02-23,DET,1336.7953,1607.6622
1995-02-23,SAC,1499.7826,1613.8717
1995-02-23,ORL,1661.3113,1440.7008
1995-02-24,NJN,1429.8274,1396.9131
1995-02-24,MIA,1467.287,1546.7867
1995-02-24,MIL,1372.7948,1594.5813
1995-02-24,POR,1602.614,1648.8571
1995-02-24,LAL,1556.2715,1564.9095
1995-02-24,WSB,1294.2041,1509.7113
1995-02-24,SEA,1687.6718,1479.7411
1995-02-24,SAS,1653.2461,1334.9993
1995-02-24,PHX,1608.5697,1299.8912
1995-02-24,ORL,1654.1781,1447.834
1995-02-24,DAL,1396.9131,1429.8274
1995-02-24,CHI,1546.7867,1467.287
1995-02-24,IND,1594.5813,1372.7948
1995-02-24,UTA,1648.8571,1602.614
1995-02-24,CHH,1564.9095,1556.2715
1995-02-24,ATL,1509.7113,1294.2041
1995-02-24,DEN,1479.7411,1687.6718
1995-02-24,DET,1334.9993,1653.2461
1995-02-24,LAC,1299.8912,1608.5697
1995-02-24,BOS,1447.834,1654.1781
1995-02-25,LAC,1298.3678,1559.6167
1995-02-25,WSB,1285.8323,1495.0592
1995-02-25,HOU,1609.4583,1405.8899
1995-02-25,CLE,1560.9802,1435.7844
1995-02-25,LAL,1559.6167,1298.3678
1995-02-25,SAC,1495.0592,1285.8323
1995-02-25,GSW,1405.8899,1609.4583
1995-02-25,NJN,1435.7844,1560.9802
1995-02-26,DEN,1478.2673,1638.9127
1995-02-26,IND,1601.6128,1390.9561
1995-02-26,MIN,1292.833,1475.6934
1995-02-26,NYK,1618.5951,1327.0669
1995-02-26,ORL,1658.8137,1538.3804
1995-02-26,PHX,1610.0931,1561.5643
1995-02-26,SAS,1655.0591,1403.8813
1995-02-26,UTA,1638.9127,1478.2673
1995-02-26,DAL,1390.9561,1601.6128
1995-02-26,MIA,1475.6934,1292.833
1995-02-26,PHI,1327.0669,1618.5951
1995-02-26,CHI,1538.3804,1658.8137
1995-02-26,CHH,1561.5643,1610.0931
1995-02-26,GSW,1403.8813,1655.0591
1995-02-27,BOS,1443.1984,1603.6967
1995-02-27,HOU,1611.4668,1563.0151
1995-02-27,DET,1333.1863,1365.7633
1995-02-27,CHI,1536.5776,1433.7495
1995-02-27,ATL,1518.0831,1486.0197
1995-02-27,LAL,1551.6648,1649.0596
1995-02-27,POR,1612.5583,1306.3197
1995-02-27,SEA,1689.1455,1555.6909
1995-02-27,IND,1603.6967,1443.1984
1995-02-27,CLE,1563.0151,1611.4668
1995-02-27,MIL,1365.7633,1333.1863
1995-02-27,NJN,1433.7495,1536.5776
1995-02-27,SAC,1486.0197,1518.0831
1995-02-27,UTA,1649.0596,1551.6648
1995-02-27,LAC,1306.3197,1612.5583
1995-02-27,CHH,1555.6909,1689.1455
1995-02-28,DAL,1388.8722,1616.3114
1995-02-28,DEN,1468.1205,1303.952
1995-02-28,LAC,1304.6924,1615.9666
1995-02-28,MIL,1358.7997,1464.5743
1995-02-28,ORL,1660.6165,1619.6135
1995-02-28,SAS,1659.052,1558.1705
1995-02-28,WSB,1294.8718,1326.0485
1995-02-28,HOU,1616.3114,1388.8722
1995-02-28,MIN,1303.952,1468.1205
1995-02-28,PHX,1615.9666,1304.6924
1995-02-28,MIA,1464.5743,1358.7997
1995-02-28,NYK,1619.6135,1660.6165
1995-02-28,CLE,1558.1705,1659.052
1995-02-28,PHI,1326.0485,1294.8718
1995-03-01,BOS,1434.506,1286.8702
1995-03-01,CHI,1543.7275,1474.7324
1995-03-01,DET,1340.1499,1612.389
1995-03-01,GSW,1399.8884,1656.8666
1995-03-01,LAL,1543.8578,1595.5231
1995-03-01,SAC,1476.9093,1300.3235
1995-03-01,WSB,1286.8702,1434.506
1995-03-01,MIA,1474.7324,1543.7275
1995-03-01,IND,1612.389,1340.1499
1995-03-01,UTA,1656.8666,1399.8884
1995-03-01,PHX,1595.5231,1543.8578
1995-03-01,MIN,1300.3235,1476.9093
1995-03-02,DAL,1394.9536,1552.1301
1995-03-02,HOU,1610.23,1667.048
1995-03-02,LAC,1325.1359,1679.7207
1995-03-02,MIL,1348.6416,1527.1935
1995-03-02,NYK,1613.182,1553.2571
1995-03-02,POR,1614.1857,1565.1157
1995-03-02,CLE,1552.1301,1394.9536
1995-03-02,ORL,1667.048,1610.23
1995-03-02,SEA,1679.7207,1325.1359
1995-03-02,ATL,1527.1935,1348.6416
1995-03-02,CHI,1553.2571,1613.182
1995-03-02,CHH,1565.1157,1614.1857
1995-03-03,ATL,1514.4978,1360.8802
1995-03-03,BOS,1426.3787,1361.3373
1995-03-03,DEN,1471.749,1465.2029
1995-03-03,GSW,1393.6117,1581.6649
1995-03-03,LAL,1533.1078,1453.4106
1995-03-03,MIN,1323.8221,1597.4143
1995-03-03,NJN,1426.5996,1334.05
1995-03-03,PHX,1606.2731,1686.2047
1995-03-03,SAS,1665.0924,1679.8636
1995-03-03,WSB,1294.9976,1591.6587
1995-03-03,DET,1360.8802,1514.4978
1995-03-03,MIL,1361.3373,1426.3787
1995-03-03,MIA,1465.2029,1471.749
1995-03-03,CHH,1581.6649,1393.6117
1995-03-03,SAC,1453.4106,1533.1078
1995-03-03,HOU,1597.4143,1323.8221
1995-03-03,PHI,1334.05,1426.5996
1995-03-03,SEA,1686.2047,1606.2731
1995-03-03,ORL,1679.8636,1665.0924
1995-03-03,IND,1591.6587,1294.9976
1995-03-04,CLE,1542.7051,1616.3761
1995-03-04,DAL,1404.3787,1356.4747
1995-03-04,IND,1579.0278,1432.1118
1995-03-04,LAC,1318.6519,1474.8772
1995-03-04,PHI,1345.2914,1550.063
1995-03-04,UTA,1663.1433,1597.6365
1995-03-04,NYK,1616.3761,1542.7051
1995-03-04,DET,1356.4747,1404.3787
1995-03-04,BOS,1432.1118,1579.0278
1995-03-04,DEN,1474.8772,1318.6519
1995-03-04,CHI,1550.063,1345.2914
1995-03-04,POR,1597.6365,1663.1433
1995-03-05,GSW,1378.2543,1612.1384
1995-03-05,LAL,1536.3347,1333.3126
1995-03-05,MIA,1462.0747,1307.6284
1995-03-05,NJN,1415.3583,1355.6041
1995-03-05,ORL,1676.9897,1518.9033
1995-03-05,SAC,1450.1837,1597.0223
1995-03-05,SAS,1667.9663,1587.9238
1995-03-05,PHX,1612.1384,1378.2543
1995-03-05,MIN,1333.3126,1536.3347
1995-03-05,WSB,1307.6284,1462.0747
1995-03-05,MIL,1355.6041,1415.3583
1995-03-05,ATL,1518.9033,1676.9897
1995-03-05,CHH,1597.0223,1450.1837
1995-03-05,HOU,1587.9238,1667.9663
1995-03-06,CHI,1557.6564,1590.436
1995-03-06,LAC,1309.303,1331.9739
1995-03-06,SEA,1680.3394,1372.3241
1995-03-06,POR,1590.436,1557.6564
1995-03-06,MIN,1331.9739,1309.303
1995-03-06,GSW,1372.3241,1680.3394
1995-03-07,CLE,1529.2419,1369.8496
1995-03-07,DAL,1391.0038,1484.2261
1995-03-07,HOU,1580.166,1618.0686
1995-03-07,MIA,1465.8975,1537.6735
1995-03-07,MIL,1352.047,1577.8622
1995-03-07,NYK,1629.8392,1447.6367
1995-03-07,SAC,1460.8805,1670.3438
1995-03-07,SAS,1675.7241,1563.5029
1995-03-07,DET,1369.8496,1529.2419
1995-03-07,DEN,1484.2261,1391.0038
1995-03-07,PHX,1618.0686,1580.166
1995-03-07,LAL,1537.6735,1465.8975
1995-03-07,POR,1577.8622,1352.047
1995-03-07,BOS,1447.6367,1629.8392
1995-03-07,UTA,1670.3438,1460.8805
1995-03-07,IND,1563.5029,1675.7241
1995-03-08,ATL,1517.4249,1489.9568
1995-03-08,BOS,1445.7468,1631.7291
1995-03-08,GSW,1387.4767,1318.3153
1995-03-08,MIN,1322.9615,1665.1868
1995-03-08,ORL,1678.4681,1530.7245
1995-03-08,PHI,1337.698,1418.9154
1995-03-08,UTA,1675.7196,1385.2731
1995-03-08,WSB,1303.8057,1367.0909
1995-03-08,DEN,1489.9568,1517.4249
1995-03-08,NYK,1631.7291,1445.7468
1995-03-08,LAC,1318.3153,1387.4767
1995-03-08,SEA,1665.1868,1322.9615
1995-03-08,LAL,1530.7245,1678.4681
1995-03-08,NJN,1418.9154,1337.698
1995-03-08,DAL,1385.2731,1675.7196
1995-03-08,DET,1367.0909,1303.8057
1995-03-09,CHH,1586.3256,1669.4686
1995-03-09,CLE,1532.0006,1648.4712
1995-03-09,MIA,1472.8464,1582.4493
1995-03-09,SAC,1455.5046,1590.7559
1995-03-09,SEA,1669.4686,1586.3256
1995-03-09,SAS,1648.4712,1532.0006
1995-03-09,POR,1582.4493,1472.8464
1995-03-09,IND,1590.7559,1455.5046
1995-03-10,ATL,1523.9073,1638.1637
1995-03-10,BOS,1439.3123,1427.9178
1995-03-10,CHI,1570.2302,1527.4575
1995-03-10,DET,1378.1752,1483.4744
1995-03-10,LAC,1312.3983,1393.3937
1995-03-10,MIN,1318.6797,1528.6797
1995-03-10,ORL,1680.5129,1591.842
1995-03-10,PHI,1328.6956,1653.0143
1995-03-10,PHX,1631.7047,1602.526
1995-03-10,UTA,1678.67,1443.7345
1995-03-10,WSB,1292.7214,1347.4598
1995-03-10,NYK,1638.1637,1523.9073
1995-03-10,NJN,1427.9178,1439.3123
1995-03-10,CLE,1527.4575,1570.2302
1995-03-10,DEN,1483.4744,1378.1752
1995-03-10,GSW,1393.3937,1312.3983
1995-03-10,LAL,1528.6797,1318.6797
1995-03-10,POR,1591.842,1680.5129
1995-03-10,SAS,1653.0143,1328.6956
1995-03-10,IND,1602.526,1631.7047
1995-03-10,SAC,1443.7345,1678.67
1995-03-10,MIL,1347.4598,1292.7214
1995-03-11,CHH,1597.8292,1463.4537
1995-03-11,CHI,1580.134,1517.6027
1995-03-11,HOU,1566.5299,1382.3226
1995-03-11,NYK,1616.8297,1657.965
1995-03-11,WSB,1286.1693,1459.3649
1995-03-11,MIA,1463.4537,1597.8292
1995-03-11,LAL,1517.6027,1580.134
1995-03-11,DAL,1382.3226,1566.5299
1995-03-11,SEA,1657.965,1616.8297
1995-03-11,NJN,1459.3649,1286.1693
1995-03-12,BOS,1407.8652,1545.2413
1995-03-12,DET,1367.3776,1672.2256
1995-03-12,LAC,1327.1187,1440.801
1995-03-12,MIA,1460.0765,1681.6035
1995-03-12,MIL,1354.012,1494.272
1995-03-12,MIN,1329.7567,1586.7393
1995-03-12,ORL,1685.6157,1655.8418
1995-03-12,PHI,1325.868,1517.5537
1995-03-12,PHX,1611.3506,1378.6733
1995-03-12,ATL,1545.2413,1407.8652
1995-03-12,SEA,1672.2256,1367.3776
1995-03-12,SAC,1440.801,1327.1187
1995-03-12,UTA,1681.6035,1460.0765
1995-03-12,DEN,1494.272,1354.012
1995-03-12,POR,1586.7393,1329.7567
1995-03-12,SAS,1655.8418,1685.6157
1995-03-12,CLE,1517.5537,1325.868
1995-03-12,GSW,1378.6733,1611.3506
1995-03-13,ATL,1551.9449,1568.7645
1995-03-13,CHH,1601.2064,1297.8156
1995-03-13,GSW,1398.6566,1380.088
1995-03-13,LAL,1526.8334,1622.8801
1995-03-13,HOU,1568.7645,1551.9449
1995-03-13,WSB,1297.8156,1601.2064
1995-03-13,DAL,1380.088,1398.6566
1995-03-13,IND,1622.8801,1526.8334
1995-03-14,SEA,1683.1467,1401.1616
1995-03-14,MIL,1341.9633,1586.172
1995-03-14,NYK,1602.5691,1506.3207
1995-03-14,ORL,1690.1198,1687.8818
1995-03-14,PHI,1314.5435,1583.3323
1995-03-14,PHX,1591.3673,1356.4564
1995-03-14,POR,1593.3279,1453.7982
1995-03-14,SAC,1451.8582,1390.4177
1995-03-14,SAS,1651.3378,1323.1681
1995-03-14,WSB,1312.85,1570.9033
1995-03-14,BOS,1401.1616,1683.1467
1995-03-14,CHH,1586.172,1341.9633
1995-03-14,DEN,1506.3207,1602.5691
1995-03-14,UTA,1687.8818,1690.1198
1995-03-14,HOU,1583.3323,1314.5435
1995-03-14,DET,1356.4564,1591.3673
1995-03-14,MIA,1453.7982,1593.3279
1995-03-14,DAL,1390.4177,1451.8582
1995-03-14,MIN,1323.1681,1651.3378
1995-03-14,CHI,1570.9033,1312.85
1995-03-15,LAC,1316.0615,1354.7714
1995-03-15,IND,1618.1183,1361.254
1995-03-15,GSW,1388.3269,1531.5952
1995-03-15,CHI,1577.1477,1537.3772
1995-03-15,NJN,1447.7186,1673.8219
1995-03-15,DET,1354.7714,1316.0615
1995-03-15,MIL,1361.254,1618.1183
1995-03-15,LAL,1531.5952,1388.3269
1995-03-15,ATL,1537.3772,1577.1477
1995-03-15,ORL,1673.8219,1447.7186
1995-03-16,POR,1596.1687,1398.6561
1995-03-16,HOU,1593.6531,1321.5963
1995-03-16,DEN,1499.4056,1445.203
1995-03-16,CLE,1528.8783,1704.1797
1995-03-16,SAS,1652.9095,1304.2227
1995-03-16,CHH,1566.8812,1593.0524
1995-03-16,SEA,1685.6522,1450.9574
1995-03-16,BOS,1398.6561,1596.1687
1995-03-16,MIN,1321.5963,1593.6531
1995-03-16,SAC,1445.203,1499.4056
1995-03-16,UTA,1704.1797,1528.8783
1995-03-16,PHI,1304.2227,1652.9095
1995-03-16,PHX,1593.0524,1566.8812
1995-03-16,MIA,1450.9574,1685.6522
1995-03-17,CHI,1583.9594,1359.5333
1995-03-17,DAL,1397.0729,1302.1841
1995-03-17,IND,1619.839,1659.2305
1995-03-17,LAC,1333.2654,1447.1125
1995-03-17,LAL,1518.7759,1395.3322
1995-03-17,MIN,1320.2335,1540.6013
1995-03-17,NJN,1462.3101,1692.4567
1995-03-17,SAC,1436.1127,1401.1462
1995-03-17,WSB,1306.6056,1609.4841
1995-03-17,MIL,1359.5333,1583.9594
1995-03-17,PHI,1302.1841,1397.0729
1995-03-17,ORL,1659.2305,1619.839
1995-03-17,MIA,1447.1125,1333.2654
1995-03-17,BOS,1395.3322,1518.7759
1995-03-17,CLE,1540.6013,1320.2335
1995-03-17,UTA,1692.4567,1462.3101
1995-03-17,GSW,1401.1462,1436.1127
1995-03-17,NYK,1609.4841,1306.6056
1995-03-18,ATL,1530.5656,1600.2378
1995-03-18,DEN,1508.496,1599.4927
1995-03-18,NYK,1613.1906,1458.2181
1995-03-18,SAS,1654.9481,1399.1267
1995-03-18,SEA,1689.4971,1337.5675
1995-03-18,PHX,1600.2378,1530.5656
1995-03-18,POR,1599.4927,1508.496
1995-03-18,NJN,1458.2181,1613.1906
1995-03-18,DAL,1399.1267,1654.9481
1995-03-18,DET,1337.5675,1689.4971
1995-03-19,LAL,1481.1523,1444.7723
1995-03-19,CHH,1559.6958,1696.5486
1995-03-19,GSW,1392.4866,1335.7351
1995-03-19,HOU,1595.0159,1300.1302
1995-03-19,IND,1628.0273,1584.8182
1995-03-19,MIA,1463.741,1593.9653
1995-03-19,MIL,1358.6744,1432.9557
1995-03-19,WSB,1302.8992,1532.3536
1995-03-19,MIN,1328.4812,1316.637
1995-03-19,SAC,1444.7723,1481.1523
1995-03-19,UTA,1696.5486,1559.6958
1995-03-19,DET,1335.7351,1392.4866
1995-03-19,PHI,1300.1302,1595.0159
1995-03-19,CHI,1584.8182,1628.0273
1995-03-19,PHX,1593.9653,1463.741
1995-03-19,BOS,1432.9557,1358.6744
1995-03-19,CLE,1532.3536,1302.8992
1995-03-19,LAC,1316.637,1328.4812
1995-03-20,SAC,1440.7974,1524.3378
1995-03-20,CLE,1520.6544,1397.2813
1995-03-20,ATL,1536.838,1313.1025
1995-03-20,SAS,1656.7936,1691.3295
1995-03-20,DEN,1524.3378,1440.7974
1995-03-20,DAL,1397.2813,1520.6544
1995-03-20,LAC,1313.1025,1536.838
1995-03-20,SEA,1691.3295,1656.7936
1995-03-21,MIA,1458.1017,1632.6292
1995-03-21,POR,1583.6509,1314.5984
1995-03-21,ORL,1651.0421,1599.6046
1995-03-21,NYK,1614.448,1566.9009
1995-03-21,DET,1333.2572,1456.9607
1995-03-21,HOU,1596.5785,1684.3086
1995-03-21,MIL,1362.3423,1394.9645
1995-03-21,IND,1632.6292,1458.1017
1995-03-21,WSB,1314.5984,1583.6509
1995-03-21,PHX,1599.6046,1651.0421
1995-03-21,CHH,1566.9009,1614.448
1995-03-21,NJN,1456.9607,1333.2572
1995-03-21,SEA,1684.3086,1596.5785
1995-03-21,GSW,1394.9645,1362.3423
1995-03-22,ATL,1538.1871,1464.3254
1995-03-22,BOS,1429.2878,1580.2164
1995-03-22,CLE,1511.4362,1445.3407
1995-03-22,IND,1626.4054,1311.7534
1995-03-22,LAL,1485.1273,1584.8108
1995-03-22,MIN,1332.0156,1406.4995
1995-03-22,NJN,1447.8011,1663.8145
1995-03-22,PHI,1298.5676,1389.0326
1995-03-22,UTA,1689.3435,1519.7944
1995-03-22,MIA,1464.3254,1538.1871
1995-03-22,CHI,1580.2164,1429.2878
1995-03-22,SAC,1445.3407,1511.4362
1995-03-22,LAC,1311.7534,1626.4054
1995-03-22,POR,1584.8108,1485.1273
1995-03-22,DAL,1406.4995,1332.0156
1995-03-22,SAS,1663.8145,1447.8011
1995-03-22,GSW,1389.0326,1298.5676
1995-03-22,DEN,1519.7944,1689.3435
1995-03-23,SEA,1689.3606,1313.4385
1995-03-23,DEN,1516.4471,1598.9873
1995-03-23,DET,1342.4167,1412.625
1995-03-23,HOU,1591.5265,1692.6908
1995-03-23,MIL,1368.2742,1310.954
1995-03-23,ORL,1660.8384,1582.3616
1995-03-23,WSB,1313.4385,1689.3606
1995-03-23,NYK,1598.9873,1516.4471
1995-03-23,DAL,1412.625,1342.4167
1995-03-23,UTA,1692.6908,1591.5265
1995-03-23,LAC,1310.954,1368.2742
1995-03-23,CHH,1582.3616,1660.8384
1995-03-24,IND,1627.2048,1439.6368
1995-03-24,LAL,1493.5303,1312.8199
1995-03-24,MIN,1325.8901,1672.9016
1995-03-24,MIA,1486.1738,1374.8949
1995-03-24,PHI,1312.7053,1417.2622
1995-03-24,PHX,1589.8083,1582.4861
1995-03-24,POR,1576.4078,1689.9791
1995-03-24,CHI,1592.2421,1666.2063
1995-03-24,CLE,1517.14,1516.3387
1995-03-24,SAC,1439.6368,1627.2048
1995-03-24,WSB,1312.8199,1493.5303
1995-03-24,SAS,1672.9016,1325.8901
1995-03-24,GSW,1374.8949,1486.1738
1995-03-24,BOS,1417.2622,1312.7053
1995-03-24,HOU,1582.4861,1589.8083
1995-03-24,SEA,1689.9791,1576.4078
1995-03-24,ORL,1666.2063,1592.2421
1995-03-24,ATL,1516.3387,1517.14
1995-03-25,DET,1332.3202,1439.7983
1995-03-25,PHI,1290.1692,1629.3987
1995-03-25,MIL,1373.9058,1677.0763
1995-03-25,MIA,1488.6473,1438.714
1995-03-25,ATL,1513.6542,1583.0077
1995-03-25,CHH,1576.9937,1519.8246
1995-03-25,DAL,1422.7216,1701.7312
1995-03-25,LAC,1305.3224,1604.9418
1995-03-25,BOS,1439.7983,1332.3202
1995-03-25,IND,1629.3987,1290.1692
1995-03-25,SAS,1677.0763,1373.9058
1995-03-25,NJN,1438.714,1488.6473
1995-03-25,CHI,1583.0077,1513.6542
1995-03-25,CLE,1519.8246,1576.9937
1995-03-25,UTA,1701.7312,1422.7216
1995-03-25,NYK,1604.9418,1305.3224
1995-03-26,LAL,1496.34,1589.3545
1995-03-26,ORL,1675.4407,1372.4214
1995-03-26,POR,1570.3956,1510.4927
1995-03-26,SEA,1695.9913,1608.71
1995-03-26,MIN,1321.7155,1437.443
1995-03-26,HOU,1589.3545,1496.34
1995-03-26,GSW,1372.4214,1675.4407
1995-03-26,DEN,1510.4927,1570.3956
1995-03-26,NYK,1608.71,1695.9913
1995-03-26,SAC,1437.443,1321.7155
1995-03-27,UTA,1687.2581,1310.0103
1995-03-27,IND,1632.6908,1445.1743
1995-03-27,DET,1336.4739,1680.7772
1995-03-27,DEN,1520.8651,1301.5542
1995-03-27,WSB,1310.0103,1687.2581
1995-03-27,NJN,1445.1743,1632.6908
1995-03-27,SAS,1680.7772,1336.4739
1995-03-27,LAC,1301.5542,1520.8651
1995-03-28,NYK,1603.8475,1587.5157
1995-03-28,DAL,1437.1947,1370.2048
1995-03-28,HOU,1578.6245,1507.0699
1995-03-28,MIA,1482.187,1435.6447
1995-03-28,NJN,1442.302,1369.1787
1995-03-28,PHX,1582.9399,1688.9773
1995-03-28,POR,1560.0232,1509.1461
1995-03-28,SAC,1444.7341,1678.6833
1995-03-28,CHI,1587.5157,1603.8475
1995-03-28,MIL,1370.2048,1437.1947
1995-03-28,LAL,1507.0699,1578.6245
1995-03-28,BOS,1435.6447,1482.187
1995-03-28,GSW,1369.1787,1442.302
1995-03-28,UTA,1688.9773,1582.9399
1995-03-28,ATL,1509.1461,1560.0232
1995-03-28,ORL,1678.6833,1444.7341
1995-03-29,WSB,1308.291,1464.7434
1995-03-29,IND,1635.5631,1515.1777
1995-03-29,PHI,1286.8771,1581.6405
1995-03-29,SAS,1686.3577,1524.5977
1995-03-29,SEA,1700.8538,1314.4243
1995-03-29,DET,1330.8934,1596.7998
