gameId,HOME_WON,ELO,NB_WIN_L50,PCT_3PT_L50,PCT_LANCER_FRANC_L50,PCT_TIR_REUSSI_L50,PIE_L50,assistPercentage_L50,assistRatio_L50,assistToTurnover_L50,defensiveRating_L50,effectiveFieldGoalPercentage_L50,estimatedDefensiveRating_L50,estimatedNetRating_L50,estimatedOffensiveRating_L50,estimatedPace_L50,estimatedTeamTurnoverPercentage_L50,netRating_L50,offensiveRating_L50,pacePer40_L50,pace_L50,trueShootingPercentage_L50,turnoverRatio_L50
21701134,0,134.948349,-12,0.004900000000000182,-0.038000000000000145,-0.03208,-0.034100000000000075,0.058719999999999994,0.8300000000000018,0.09399999999999986,-1.6380000000000052,-0.009140000000000037,-1.2659999999999911,-5.0520000000000005,-6.309999999999974,-1.0178000000000083,-0.17896,-5.286000000000001,-6.916000000000011,-0.5215999999999923,-0.6270000000000095,-0.021279999999999966,-0.21600000000000286
21701135,1,-321.5927630000001,16,0.0041200000000000125,0.0028400000000001757,0.019679999999999975,0.07290000000000002,-0.006020000000000025,0.402000000000001,0.10519999999999974,-6.595999999999989,0.02642,-6.168000000000006,9.994,3.8119999999999976,0.3323999999999927,-0.621080000000001,10.142000000000001,3.548000000000002,0.4831999999999965,0.5795999999999992,0.025999999999999912,-0.7019999999999982
21701136,0,16.85184000000004,-1,-0.005759999999999876,-0.0722799999999999,-0.014640000000000042,-0.0047399999999999665,0.0034800000000000386,-0.26399999999999935,-0.07779999999999987,-1.296000000000035,-0.006659999999999999,-0.7439999999999998,-1.1299999999999994,-1.8900000000000006,3.1998000000000104,0.27929999999999566,-0.1060000000000002,-1.387999999999991,2.615000000000009,3.1388000000000034,-0.01882000000000006,0.3199999999999985
21701137,1,-37.61233100000004,2,0.009099999999999886,0.056640000000000135,-0.023340000000000027,-0.005839999999999845,-0.06658000000000008,-1.83,-0.04400000000000048,-0.4519999999999982,-0.01658000000000004,-0.51400000000001,-0.3740000000000001,-0.8799999999999955,-3.947000000000017,-1.4195600000000006,0.262,-0.1799999999999926,-3.5250000000000057,-4.229399999999998,-0.017779999999999907,-1.362
21701138,1,-50.781105000000025,3,0.006040000000000101,0.013339999999999907,0.02190000000000003,0.008479999999999988,0.1079,3.16,-0.11639999999999961,-1.1099999999999568,0.021420000000000106,-1.0499999999999972,0.4480000000000003,-0.603999999999985,-1.2741999999999933,3.01886,-0.3200000000000001,-1.424000000000035,-0.7379999999999853,-0.8860000000000099,0.013760000000000217,2.9459999999999944
21701139,0,92.474287,-7,-0.013460000000000027,0.03192000000000028,0.015520000000000145,-0.017239999999999922,-0.025980000000000003,-0.21599999999999753,-0.1354000000000002,4.384,0.0009199999999999209,5.49199999999999,-5.558,-0.08200000000000784,1.0621999999999758,0.7598599999999998,-4.106000000000001,0.2740000000000009,1.140199999999993,1.3689999999999998,0.0024199999999999777,0.8399999999999999
21701140,1,76.80716200000006,-7,0.027180000000000093,-0.01768000000000003,-0.017500000000000016,-0.032099999999999906,-0.01523999999999992,-1.014000000000003,-0.3906000000000003,-1.9980000000000189,-0.016980000000000106,-1.823999999999998,-5.398000000000001,-7.228000000000051,-1.7638000000000034,1.4002999999999979,-5.873999999999999,-7.866,-1.1953999999999922,-1.434599999999989,-0.02298,1.3480000000000008
21701141,0,-164.4065720000001,14,-0.0015599999999998948,-0.05941999999999992,0.020020000000000038,0.048240000000000005,-0.02079999999999982,0.3379999999999974,0.119,-5.337999999999994,0.009540000000000104,-5.98599999999999,7.2379999999999995,1.2319999999999993,-1.9065999999999832,-0.5837800000000009,6.572000000000001,1.2459999999999525,-1.865799999999993,-2.2398000000000025,0.0018200000000000438,-0.5940000000000012
21701142,0,260.558125,-19,-0.003960000000000019,-0.06263999999999992,-0.04438000000000003,-0.09263999999999994,-0.11818000000000006,-3.724,-0.1200000000000001,4.135999999999996,-0.053120000000000056,5.50800000000001,-13.652000000000001,-8.158000000000001,-3.583999999999989,-1.6439800000000009,-10.930000000000001,-6.780000000000001,-2.8752000000000066,-3.4503999999999877,-0.06169999999999998,-1.4959999999999987
21701143,0,159.0441740000001,-8,-0.002419999999999922,-0.015260000000000051,-0.022199999999999998,-0.045399999999999885,-0.10968,-2.855999999999998,0.1897999999999993,6.48599999999999,-0.027019999999999933,6.694000000000003,-6.65,0.03200000000001069,-1.0095999999999634,-4.296700000000001,-5.210000000000001,1.2720000000000056,-1.0953999999999837,-1.3134000000000015,-0.02190000000000003,-4.224000000000002
21701144,1,183.12747999999988,-9,-0.01853999999999989,0.0040199999999999125,-0.03345999999999999,-0.047920000000000074,-0.048579999999999846,-1.9199999999999982,0.029400000000000093,2.897999999999996,-0.029959999999999876,3.049999999999997,-7.598,-4.542000000000002,2.3663999999999987,-1.5201399999999996,-6.378,-3.471999999999966,1.5315999999999832,1.8375999999999948,-0.028799999999999937,-1.3759999999999994
